latitude,longitude,adm3_name,weight
4.5,36.25,Hamer,0.004097986728888371
4.5,36.5,Dasenech /Kuraz,0.07616185258124827
4.5,36.5,Hamer,0.6507320940666221
4.5,36.75,Teltale,0.5850469603674869
4.5,36.75,Hamer,0.1671487336079284
4.5,37.0,Teltale,0.9145370564422531
4.5,37.25,Teltale,1.0
4.5,37.5,Teltale,0.6184848229742469
4.5,37.5,Dilo,0.357494322329005
4.5,37.5,Elwaya,0.024020854696748483
4.5,37.75,Dilo,0.8693976609474445
4.5,37.75,Dubluk,0.059624641138336744
4.5,37.75,Elwaya,0.07097769791421868
4.5,38.0,Yabelo,0.033769230414639806
4.5,38.0,Dubluk,0.958971595603682
4.5,38.0,Elwaya,0.007259173981678368
4.5,38.25,Yabelo,0.1224299313894622
4.5,38.25,Dubluk,0.8775700686105379
4.5,38.5,Yabelo,0.024757627021808542
4.5,38.5,Dubluk,0.20266886992978822
4.5,38.5,Wachile,0.7564354761623822
4.5,38.5,Dhas,0.016138026886020847
4.5,38.75,Arero,0.122157377641837
4.5,38.75,Wachile,0.866047161270128
4.5,38.75,Dhas,0.011795461088034694
4.5,39.0,Arero,0.09102618724889616
4.5,39.0,Wachile,0.9089738127511036
4.5,39.25,Wachile,1.0
4.5,39.5,Wachile,0.9996918885501606
4.5,39.5,Hudet,0.0003081114498393916
4.5,39.75,Wachile,0.18460186753796587
4.5,39.75,Hudet,0.7685136953169329
4.5,39.75,Mubarek,0.046884437145101085
4.5,40.0,Hudet,0.044580506393136134
4.5,40.0,Mubarek,0.9554194936068638
4.5,40.25,Mubarek,1.0
4.5,40.5,Filtu,0.009428850301153997
4.5,40.5,Mubarek,0.9905711496988461
4.5,40.75,Filtu,0.7152996733426832
4.5,40.75,Mubarek,0.28470032665731676
4.5,41.0,Filtu,0.8500141231357077
4.5,41.0,Bokolmayo,0.14998587686429238
4.5,41.25,Filtu,0.1715879576148803
4.5,41.25,Bokolmayo,0.8284120423851197
4.5,41.5,Dolo Ado,0.009144620039596272
4.5,41.5,Bokolmayo,0.9908553799604037
4.5,41.75,Dolobay,0.4281651226209632
4.5,41.75,Dolo Ado,0.1782159480763725
